id,first_name,last_name,email,gender,loyalty_status,education,average_spend_2021,total_spend_2021,most_traveled_city,most_traveled_state
1286,Allene,Flatte,Allene.Flatte@datascience.aot.com,Genderqueer,Platnium,High School Diploma,$320.72,"$1,519.74",San Diego,CA
1287,Selma,Kilbourn,Selma.Kilbourn@datascience.aot.com,Female,None,High School Diploma,$374.17,"$3,336.34",Vancouver,WA
1288,Jeniece,Strowthers,Jeniece.Strowthers@datascience.aot.com,Female,Silver,Some College,$375.40,"$2,807.96",Peoria,IL
1289,Leeland,Impett,Leeland.Impett@datascience.aot.com,Male,None,High School Diploma,$316.79,"$3,620.88",Las Cruces,NM
1290,Stephanie,Beatty,Stephanie.Beatty@datascience.aot.com,Female,Platnium,Some College,$240.96,"$2,231.13",Irvine,CA
1291,Gilligan,Lawling,Gilligan.Lawling@datascience.aot.com,Female,None,High School Diploma,$212.91,"$1,573.95",Huntsville,AL
1292,Amalee,Umney,Amalee.Umney@datascience.aot.com,Female,None,PhD,$342.29,"$1,210.84",Toledo,OH
1293,Terrell,Doble,Terrell.Doble@datascience.aot.com,Male,Gold,Master Degree,$162.08,"$2,554.76",San Francisco,CA
1294,Virge,McWard,Virge.McWard@datascience.aot.com,Male,Platnium,Master Degree,$235.85,"$4,918.31",,
1295,Kizzie,Stailey,Kizzie.Stailey@datascience.aot.com,Female,Platnium,PhD,$369.59,"$2,164.91",Tulsa,OK
1296,Florentia,Pearsall,Florentia.Pearsall@datascience.aot.com,Female,None,Some College,$335.71,$948.33,San Antonio,TX
1297,Audry,Dobie,Audry.Dobie@datascience.aot.com,Genderfluid,Gold,Some College,$360.78,"$1,023.81",Boston,MA
1298,Chlo,Patek,Chlo.Patek@datascience.aot.com,Female,Gold,Some College,$221.08,"$3,973.56",Corona,CA
1299,Putnem,Rouby,Putnem.Rouby@datascience.aot.com,Genderqueer,Silver,Bachelor Degree,$160.96,"$3,723.60",Salt Lake City,UT
1300,Mauricio,Beet,Mauricio.Beet@datascience.aot.com,Polygender,Platnium,PhD,$172.00,"$1,020.10",Houston,TX
1301,Roxy,Keese,Roxy.Keese@datascience.aot.com,Female,Gold,Bachelor Degree,$249.58,$506.31,,
1302,Gianna,Stit,Gianna.Stit@datascience.aot.com,Female,Platnium,Master Degree,$342.83,"$2,869.65",Brooklyn,NY
1303,Putnam,Leete,Putnam.Leete@datascience.aot.com,Bigender,Gold,PhD,$387.28,"$3,819.64",Milwaukee,WI
1304,Oneida,Bruyett,Oneida.Bruyett@datascience.aot.com,Female,None,Master Degree,$334.59,"$3,708.32",Rochester,NY
1305,Crichton,Tant,Crichton.Tant@datascience.aot.com,Male,Silver,,,,Washington,DC
1306,Ginger,Knightley,Ginger.Knightley@datascience.aot.com,Bigender,Gold,High School Diploma,$164.27,"$3,477.92",Nashville,TN
1307,Con,Laver,Con.Laver@datascience.aot.com,Female,Silver,Bachelor Degree,$288.58,"$1,635.36",Roanoke,VA
1308,Hanny,Nussey,Hanny.Nussey@datascience.aot.com,Female,None,High School Diploma,$296.81,"$3,071.56",New York City,NY
1309,Vanya,Gilderoy,Vanya.Gilderoy@datascience.aot.com,Female,Gold,PhD,$186.81,"$1,013.72",Brooklyn,NY
1310,Baxy,Winchester,Baxy.Winchester@datascience.aot.com,Male,None,Some College,$161.76,"$2,253.42",Naples,FL
1311,Ivonne,Way,Ivonne.Way@datascience.aot.com,Female,Silver,Bachelor Degree,$242.92,"$2,904.91",,
1312,Athene,Cella,Athene.Cella@datascience.aot.com,Female,Gold,Master Degree,$298.27,"$1,976.98",Tempe,AZ
1313,Wilbur,Gerardi,Wilbur.Gerardi@datascience.aot.com,Male,Silver,Master Degree,$252.59,"$1,384.77",Lexington,KY
1314,Kori,Warham,Kori.Warham@datascience.aot.com,Female,None,Some College,$236.45,$727.32,Biloxi,MS
1315,Wendel,Bauduin,Wendel.Bauduin@datascience.aot.com,Male,Gold,,,,San Antonio,TX
1316,Vivien,Ramsby,Vivien.Ramsby@datascience.aot.com,Female,Platnium,Master Degree,$275.49,"$3,983.89",,
1317,Ransell,Peealess,Ransell.Peealess@datascience.aot.com,Male,Silver,Some College,$398.58,"$1,195.38",Pittsburgh,PA
1318,Anallise,Hatfield,Anallise.Hatfield@datascience.aot.com,Female,Platnium,High School Diploma,$322.13,"$2,936.67",Washington,DC
1319,Sissie,Brambley,Sissie.Brambley@datascience.aot.com,Genderfluid,Silver,High School Diploma,$239.52,"$3,330.43",San Francisco,CA
1320,Theresita,Nevison,Theresita.Nevison@datascience.aot.com,Genderqueer,Silver,Bachelor Degree,$285.00,"$3,307.77",Bethesda,MD
1321,Jacquelyn,Quaif,Jacquelyn.Quaif@datascience.aot.com,Female,Gold,Bachelor Degree,$335.85,"$4,992.72",Sarasota,FL
1322,Yolande,Rodda,Yolande.Rodda@datascience.aot.com,Bigender,Silver,High School Diploma,$370.89,$821.30,Indianapolis,IN
1323,Ali,Blanchflower,Ali.Blanchflower@datascience.aot.com,Male,None,Bachelor Degree,$206.26,$546.16,Sacramento,CA
1324,Drugi,Garvagh,Drugi.Garvagh@datascience.aot.com,Male,Platnium,Master Degree,$311.05,"$4,034.28",Oxnard,CA
1325,Sherill,Beeho,Sherill.Beeho@datascience.aot.com,Female,Silver,PhD,$392.50,"$3,418.31",Atlanta,GA
1326,Fitzgerald,Draper,Fitzgerald.Draper@datascience.aot.com,Male,None,Bachelor Degree,$213.14,$805.10,Cincinnati,OH
1327,Terra,Damiral,Terra.Damiral@datascience.aot.com,Female,Platnium,Master Degree,$352.83,"$4,841.52",Alpharetta,GA
1328,Brady,Pavolillo,Brady.Pavolillo@datascience.aot.com,Male,Gold,Some College,$218.47,"$3,650.79",,
1329,Miriam,Hallick,Miriam.Hallick@datascience.aot.com,Female,Gold,PhD,$336.69,"$1,401.80",Jamaica,NY
1330,Rodolph,Scedall,Rodolph.Scedall@datascience.aot.com,Male,Silver,Bachelor Degree,$288.24,"$2,409.59",Norwalk,CT
1331,Taffy,Lyle,Taffy.Lyle@datascience.aot.com,Female,None,Master Degree,$156.45,$927.23,Los Angeles,CA
1332,Bryanty,Dudden,Bryanty.Dudden@datascience.aot.com,Male,Platnium,Master Degree,$214.51,"$3,125.38",Rockville,MD
1333,Trudie,Jeannaud,Trudie.Jeannaud@datascience.aot.com,Genderfluid,Silver,High School Diploma,$329.68,"$4,144.22",Cincinnati,OH
1334,Jo ann,Gurden,Jo ann.Gurden@datascience.aot.com,Female,Platnium,PhD,$388.48,"$1,763.39",Washington,DC
1335,Clarette,Watsham,Clarette.Watsham@datascience.aot.com,Bigender,None,High School Diploma,$176.17,"$2,620.21",New Orleans,LA
1336,Nicolas,MacKeever,Nicolas.MacKeever@datascience.aot.com,Male,Silver,Bachelor Degree,$240.10,"$2,202.70",,
1337,Hesther,Chevalier,Hesther.Chevalier@datascience.aot.com,Female,Silver,Master Degree,$303.34,"$4,553.20",,
1338,Tedda,Scrivens,Tedda.Scrivens@datascience.aot.com,Female,None,PhD,$260.40,"$3,480.98",Anchorage,AK
1339,Mureil,Van Der Straaten,Mureil.Van Der Straaten@datascience.aot.com,Female,None,,,,Albuquerque,NM
1340,Jedidiah,Jayes,Jedidiah.Jayes@datascience.aot.com,Male,Platnium,,,,,
1341,Nadia,Cleworth,Nadia.Cleworth@datascience.aot.com,Female,Gold,Bachelor Degree,$157.43,$647.07,San Francisco,CA
1342,Caralie,Potten,Caralie.Potten@datascience.aot.com,Female,Platnium,High School Diploma,$352.38,"$2,382.22",,
1343,Kennith,Goch,Kennith.Goch@datascience.aot.com,Male,Gold,PhD,$286.38,"$2,381.34",Raleigh,NC
1344,Sharai,De Winton,Sharai.De Winton@datascience.aot.com,Female,Platnium,PhD,$150.65,"$3,365.48",Davenport,IA
1345,Meggie,Shemmin,Meggie.Shemmin@datascience.aot.com,Non-binary,Silver,High School Diploma,$249.42,"$2,373.34",Indianapolis,IN
1346,Farris,Stanislaw,Farris.Stanislaw@datascience.aot.com,Male,Gold,Bachelor Degree,$388.51,"$1,670.96",Columbus,OH
1347,Ursala,Broomhead,Ursala.Broomhead@datascience.aot.com,Female,None,Bachelor Degree,$318.88,"$1,488.15",Houston,TX
1348,Craig,Loadman,Craig.Loadman@datascience.aot.com,Male,Gold,PhD,$275.03,"$2,827.28",,
1349,Eveline,Ruspine,Eveline.Ruspine@datascience.aot.com,Bigender,Silver,PhD,$329.77,$400.23,Anchorage,AK
1350,Stafford,Chittenden,Stafford.Chittenden@datascience.aot.com,Male,None,Some College,$289.89,$802.46,Dallas,TX
1351,Scotty,Blannin,Scotty.Blannin@datascience.aot.com,Male,Silver,PhD,$321.20,"$3,519.25",,
1352,Jose,Patershall,Jose.Patershall@datascience.aot.com,Male,Silver,Master Degree,$275.71,"$2,605.45",Shreveport,LA
1353,Germain,Fern,Germain.Fern@datascience.aot.com,Male,Gold,Bachelor Degree,$201.52,"$3,769.34",Washington,DC
1354,Marcella,Trahear,Marcella.Trahear@datascience.aot.com,Female,Gold,Bachelor Degree,$284.51,"$4,451.29",Charleston,WV
1355,Sibyl,Slyde,Sibyl.Slyde@datascience.aot.com,Genderqueer,Platnium,Bachelor Degree,$163.29,$747.36,San Antonio,TX
1356,Colver,Hentzeler,Colver.Hentzeler@datascience.aot.com,Male,Platnium,PhD,$261.83,$718.83,Spartanburg,SC
1357,Kiri,Wolfit,Kiri.Wolfit@datascience.aot.com,Female,Gold,Master Degree,$376.69,"$2,660.20",Jamaica,NY
1358,Jessi,Poulton,Jessi.Poulton@datascience.aot.com,Female,Gold,Bachelor Degree,$161.99,"$2,477.95",Las Vegas,NV
1359,Tallia,Houdmont,Tallia.Houdmont@datascience.aot.com,Female,None,PhD,$238.24,"$4,638.30",Charleston,WV
1360,Agathe,Fenty,Agathe.Fenty@datascience.aot.com,Female,None,PhD,$273.09,"$3,604.50",Portland,OR
1361,Barnebas,Cudworth,Barnebas.Cudworth@datascience.aot.com,Male,Silver,High School Diploma,$152.00,"$2,039.65",Boulder,CO
1362,Jared,Waterhouse,Jared.Waterhouse@datascience.aot.com,Polygender,None,Some College,$386.12,"$1,152.90",Boston,MA
1363,Gill,Brodie,Gill.Brodie@datascience.aot.com,Female,Platnium,Some College,$181.11,$888.14,Louisville,KY
1364,Kelci,McLachlan,Kelci.McLachlan@datascience.aot.com,Female,None,PhD,$336.04,"$4,781.57",Englewood,CO
1365,Rouvin,Davenell,Rouvin.Davenell@datascience.aot.com,Male,Silver,High School Diploma,$198.74,"$2,567.47",Indianapolis,IN
1366,Berny,Phin,Berny.Phin@datascience.aot.com,Female,None,Some College,$377.25,"$2,996.46",Jackson,TN
1367,Cathie,Kenrick,Cathie.Kenrick@datascience.aot.com,Female,Silver,PhD,$394.17,"$3,940.76",Baton Rouge,LA
1368,Lenard,Kynett,Lenard.Kynett@datascience.aot.com,Male,Silver,Master Degree,$377.10,"$1,682.81",Miami,FL
1369,Umberto,Paulillo,Umberto.Paulillo@datascience.aot.com,Male,Silver,Some College,$298.88,"$4,444.90",Des Moines,IA
1370,Rowan,Primak,Rowan.Primak@datascience.aot.com,Male,Platnium,PhD,$398.52,"$4,218.28",Pensacola,FL
1371,Lisa,Dinkin,Lisa.Dinkin@datascience.aot.com,Female,Gold,Some College,$381.29,"$4,788.98",,
1372,Derrik,Turford,Derrik.Turford@datascience.aot.com,Male,None,PhD,$289.40,$756.06,Cleveland,OH
1373,Arda,Jenkin,Arda.Jenkin@datascience.aot.com,Female,Platnium,Some College,$246.62,"$3,560.51",New York City,NY
1374,Tymon,De Biasio,Tymon.De Biasio@datascience.aot.com,Male,Gold,Master Degree,$231.26,"$4,028.15",,
1375,Carolus,Fawcitt,Carolus.Fawcitt@datascience.aot.com,Male,Silver,High School Diploma,$368.76,"$3,928.99",,
1376,Kerianne,Woffenden,Kerianne.Woffenden@datascience.aot.com,Female,None,PhD,$358.06,"$3,794.10",Minneapolis,MN
1377,Avery,Presley,Avery.Presley@datascience.aot.com,Male,Silver,PhD,$395.00,$502.39,Anchorage,AK
1378,Jeffry,Grisley,Jeffry.Grisley@datascience.aot.com,Male,Platnium,High School Diploma,$246.87,"$3,154.11",Charleston,WV
1379,Mendie,Hollyard,Mendie.Hollyard@datascience.aot.com,Male,None,High School Diploma,$341.09,"$3,722.89",New York City,NY
1380,Jenica,Pennino,Jenica.Pennino@datascience.aot.com,Female,Platnium,Some College,$351.12,"$2,454.57",Salem,OR
1381,Dniren,Posnett,Dniren.Posnett@datascience.aot.com,Female,Gold,High School Diploma,$309.03,"$1,513.18",Lake Worth,FL
1382,Etty,Tesh,Etty.Tesh@datascience.aot.com,Agender,Platnium,High School Diploma,$169.08,$854.99,Whittier,CA
1383,Karon,Paolucci,Karon.Paolucci@datascience.aot.com,Female,Silver,Bachelor Degree,$347.46,"$3,112.08",Miami,FL
1384,Tilda,Backson,Tilda.Backson@datascience.aot.com,Female,Gold,Bachelor Degree,$355.11,"$3,792.60",,
1385,Ali,Seage,Ali.Seage@datascience.aot.com,Male,None,Bachelor Degree,$318.80,"$2,592.43",Migrate,KY
1386,Al,Jewel,Al.Jewel@datascience.aot.com,Male,Silver,Master Degree,$289.26,"$3,163.74",Salem,OR
1387,Hyacinth,Rother,Hyacinth.Rother@datascience.aot.com,Female,None,Bachelor Degree,$351.65,"$3,883.10",Little Rock,AR
1388,Nissa,Dulanty,Nissa.Dulanty@datascience.aot.com,Female,None,PhD,$277.06,"$4,984.04",,
1389,Nike,McRonald,Nike.McRonald@datascience.aot.com,Female,None,PhD,$387.28,"$4,249.49",Jacksonville,FL
1390,Sonny,Wooffitt,Sonny.Wooffitt@datascience.aot.com,Non-binary,None,Some College,$351.77,"$4,544.52",Pittsburgh,PA
1391,Roselia,Pechet,Roselia.Pechet@datascience.aot.com,Female,Gold,Bachelor Degree,$342.37,"$2,834.20",New York City,NY
1392,Shandee,Morefield,Shandee.Morefield@datascience.aot.com,Female,Platnium,Master Degree,$157.64,"$3,513.35",Lubbock,TX
1393,Delmore,Craik,Delmore.Craik@datascience.aot.com,Male,Gold,Master Degree,$360.72,"$3,380.58",Kansas City,KS
1394,Gray,Janovsky,Gray.Janovsky@datascience.aot.com,Male,Silver,Bachelor Degree,$205.48,"$2,940.23",Jacksonville,FL
1395,Lynett,Feld,Lynett.Feld@datascience.aot.com,Female,Silver,Master Degree,$150.24,"$2,670.87",San Francisco,CA
1396,Gwendolen,Noury,Gwendolen.Noury@datascience.aot.com,Female,Gold,PhD,$168.62,"$4,803.48",Sioux Falls,SD
1397,Enrique,Scole,Enrique.Scole@datascience.aot.com,Male,None,High School Diploma,$242.36,"$3,703.31",,
1398,Gregor,Boyington,Gregor.Boyington@datascience.aot.com,Male,None,Some College,$188.97,"$4,175.67",El Paso,TX
1399,Jakob,Georges,Jakob.Georges@datascience.aot.com,Bigender,Gold,High School Diploma,$218.72,"$4,239.70",,
1400,Alwin,Gonthard,Alwin.Gonthard@datascience.aot.com,Male,None,Bachelor Degree,$254.46,"$1,154.74",Dallas,TX
1401,Casper,Thirsk,Casper.Thirsk@datascience.aot.com,Genderfluid,Platnium,High School Diploma,$219.14,"$3,165.25",Orlando,FL
1402,Robby,MacGinlay,Robby.MacGinlay@datascience.aot.com,Female,None,Master Degree,$247.18,"$4,828.75",Ocala,FL
1403,Adelheid,Shearstone,Adelheid.Shearstone@datascience.aot.com,Female,None,Bachelor Degree,$161.37,"$1,585.12",Reading,PA
1404,Molly,Raynton,Molly.Raynton@datascience.aot.com,Female,Platnium,High School Diploma,$266.74,"$4,251.11",Washington,DC
1405,Sibyl,Fatkin,Sibyl.Fatkin@datascience.aot.com,Male,Platnium,PhD,$159.34,"$2,122.18",,
1406,Bartlett,Dove,Bartlett.Dove@datascience.aot.com,Male,Platnium,Some College,$291.34,$618.11,Long Beach,CA
1407,Jessey,McIlriach,Jessey.McIlriach@datascience.aot.com,Male,Platnium,Some College,$197.00,"$4,522.64",Springfield,IL
1408,Edy,Smedley,Edy.Smedley@datascience.aot.com,Female,Platnium,Some College,$223.37,$560.07,San Bernardino,CA
1409,Jocelyn,Wilbud,Jocelyn.Wilbud@datascience.aot.com,Female,Gold,Bachelor Degree,$300.23,"$2,127.30",New York City,NY
1410,Maxim,Spon,Maxim.Spon@datascience.aot.com,Male,None,Master Degree,$228.12,$668.55,Chicago,IL
1411,Leigha,Witchalls,Leigha.Witchalls@datascience.aot.com,Female,Platnium,Master Degree,$349.39,"$4,738.32",Austin,TX
1412,Monty,Durnford,Monty.Durnford@datascience.aot.com,Male,Gold,PhD,$219.21,"$3,400.98",Raleigh,NC
1413,Welbie,Kermannes,Welbie.Kermannes@datascience.aot.com,Male,Silver,Bachelor Degree,$172.03,"$1,382.14",Kansas City,KS
1414,Lucian,McKeran,Lucian.McKeran@datascience.aot.com,Male,Platnium,Some College,$234.35,"$3,427.07",Bellevue,WA
1415,Durant,Muller,Durant.Muller@datascience.aot.com,Male,None,Bachelor Degree,$230.35,$439.29,Washington,DC
1416,Broderic,Arnaudet,Broderic.Arnaudet@datascience.aot.com,Male,Silver,Master Degree,$381.93,"$2,941.86",San Bernardino,CA
1417,Devora,O'Fielly,Devora.O'Fielly@datascience.aot.com,Female,None,Master Degree,$260.56,"$1,097.52",New York City,NY
1418,Ring,Kunzelmann,Ring.Kunzelmann@datascience.aot.com,Male,Platnium,Master Degree,$238.93,$442.50,Fort Worth,TX
1419,Laney,Clues,Laney.Clues@datascience.aot.com,Male,None,Some College,$297.47,$948.01,Melbourne,FL
1420,Magdalen,Snelling,Magdalen.Snelling@datascience.aot.com,Female,Platnium,High School Diploma,$393.28,"$4,330.93",Sacramento,CA
1421,Avrom,Chapleo,Avrom.Chapleo@datascience.aot.com,Male,Platnium,PhD,$223.00,"$4,549.99",Lincoln,NE
1422,Dale,Sockell,Dale.Sockell@datascience.aot.com,Female,Gold,Bachelor Degree,$342.97,$683.92,,
1423,Neill,Spykins,Neill.Spykins@datascience.aot.com,Male,Platnium,PhD,$314.91,"$3,502.95",Boston,MA
1424,Johnette,Everington,Johnette.Everington@datascience.aot.com,Female,Platnium,Master Degree,$172.06,"$1,449.16",Cincinnati,OH
1425,Quinlan,Varian,Quinlan.Varian@datascience.aot.com,Male,None,Bachelor Degree,$196.79,"$1,422.32",Washington,DC
1426,Ferdie,Ferrarini,Ferdie.Ferrarini@datascience.aot.com,Male,Silver,Some College,$264.78,"$4,935.87",Washington,DC
1427,Eirena,Geere,Eirena.Geere@datascience.aot.com,Genderfluid,Gold,High School Diploma,$387.78,"$1,692.33",Louisville,KY
1428,Hali,Sherrett,Hali.Sherrett@datascience.aot.com,Female,None,Bachelor Degree,$372.18,$902.89,Chicago,IL
1429,Emalia,Trude,Emalia.Trude@datascience.aot.com,Female,Silver,Master Degree,$255.02,"$4,477.16",Philadelphia,PA
1430,Jobina,Cradey,Jobina.Cradey@datascience.aot.com,Female,Platnium,High School Diploma,$158.89,"$4,368.42",Oklahoma City,OK
1431,Sybille,Golds,Sybille.Golds@datascience.aot.com,Female,Silver,Some College,$245.35,$799.55,Monticello,MN
1432,Malvina,Murford,Malvina.Murford@datascience.aot.com,Female,Gold,Master Degree,$311.31,"$2,147.74",,
1433,Vonnie,Dufer,Vonnie.Dufer@datascience.aot.com,Female,Platnium,Some College,$219.20,"$2,478.26",Sterling,VA
1434,Vito,Sugarman,Vito.Sugarman@datascience.aot.com,Male,None,Master Degree,$213.56,$472.96,Muncie,IN
1435,Myrwyn,Airlie,Myrwyn.Airlie@datascience.aot.com,Male,Platnium,PhD,$294.46,"$1,520.47",Jacksonville,FL
1436,Nelie,Goodacre,Nelie.Goodacre@datascience.aot.com,Female,Gold,Some College,$216.88,"$1,522.70",Denver,CO
1437,Ody,McTeggart,Ody.McTeggart@datascience.aot.com,Male,Silver,Bachelor Degree,$260.66,"$1,518.25",Fresno,CA
1438,Ave,Kuschek,Ave.Kuschek@datascience.aot.com,Male,None,Bachelor Degree,$350.41,"$1,567.92",Sacramento,CA
1439,Barbey,Ramelet,Barbey.Ramelet@datascience.aot.com,Female,Gold,Master Degree,$269.54,$773.95,Wilkes Barre,PA
1440,Royal,McGowan,Royal.McGowan@datascience.aot.com,Male,Silver,Some College,$157.01,"$1,284.44",Houston,TX
1441,Maddy,Kinsley,Maddy.Kinsley@datascience.aot.com,Female,Gold,Master Degree,$252.94,"$1,587.18",Lexington,KY
1442,Beth,Hembling,Beth.Hembling@datascience.aot.com,Female,Platnium,Master Degree,$334.72,"$3,397.86",El Paso,TX
1443,Kelcie,Hullett,Kelcie.Hullett@datascience.aot.com,Female,None,Master Degree,$379.14,"$2,165.37",Arlington,TX
1444,Sander,Brabbins,Sander.Brabbins@datascience.aot.com,Male,None,Bachelor Degree,$232.82,"$2,872.03",Boston,MA
1445,Mair,Fulham,Mair.Fulham@datascience.aot.com,Female,Gold,High School Diploma,$217.54,"$2,803.64",Green Bay,WI
1446,Haydon,Jiles,Haydon.Jiles@datascience.aot.com,Male,None,Master Degree,$259.15,"$4,871.32",Spokane,WA
1447,Reggie,Chennells,Reggie.Chennells@datascience.aot.com,Male,Gold,Master Degree,$278.18,$829.61,Denver,CO
1448,Shell,Fitzpayn,Shell.Fitzpayn@datascience.aot.com,Male,None,High School Diploma,$209.29,$497.93,Phoenix,AZ
1449,Ophelia,Pomfret,Ophelia.Pomfret@datascience.aot.com,Female,Gold,Bachelor Degree,$219.24,"$3,629.07",El Paso,TX
1450,Leilah,McGready,Leilah.McGready@datascience.aot.com,Female,Gold,High School Diploma,$381.08,"$3,400.64",Austin,TX
1451,Elaina,Chardin,Elaina.Chardin@datascience.aot.com,Female,Silver,PhD,$302.25,"$1,871.09",Huntington,WV
1452,Cornell,Bethell,Cornell.Bethell@datascience.aot.com,Male,None,High School Diploma,$388.19,"$2,701.73",Buffalo,NY
1453,Elsy,Pheasant,Elsy.Pheasant@datascience.aot.com,Female,Gold,Master Degree,$234.81,"$2,299.46",Rockford,IL
1454,Egan,Belliard,Egan.Belliard@datascience.aot.com,Male,None,Some College,$378.61,"$3,453.68",,
1455,Nady,Harvett,Nady.Harvett@datascience.aot.com,Female,Platnium,High School Diploma,$272.70,$862.93,Tampa,FL
1456,Sumner,Tweddell,Sumner.Tweddell@datascience.aot.com,Male,Platnium,High School Diploma,$333.27,$634.10,Chicago,IL
1457,Karena,Huglin,Karena.Huglin@datascience.aot.com,Genderfluid,None,Master Degree,$205.23,"$4,514.57",Minneapolis,MN
1458,Sylvia,Gorusso,Sylvia.Gorusso@datascience.aot.com,Polygender,Platnium,High School Diploma,$383.55,"$1,669.15",New Haven,CT
1459,Giffie,Cupitt,Giffie.Cupitt@datascience.aot.com,Male,Gold,Some College,$186.03,"$2,399.65",,
1460,Camille,Dufer,Camille.Dufer@datascience.aot.com,Female,Platnium,Master Degree,$156.41,"$2,638.94",,
1461,Anatol,Thomasen,Anatol.Thomasen@datascience.aot.com,Male,Silver,High School Diploma,$178.51,"$2,383.61",Jacksonville,FL
1462,Floyd,Frango,Floyd.Frango@datascience.aot.com,Male,None,Some College,$391.44,"$1,537.11",Los Angeles,CA
1463,Teodorico,Rosborough,Teodorico.Rosborough@datascience.aot.com,Male,None,PhD,$300.22,"$4,385.14",Miami,FL
1464,Shandy,Vance,Shandy.Vance@datascience.aot.com,Female,Gold,High School Diploma,$282.73,$500.06,Fresno,CA
1465,Dorree,Macbeth,Dorree.Macbeth@datascience.aot.com,Female,Silver,PhD,$321.39,"$1,143.88",Lincoln,NE
1466,Liv,Bruce,Liv.Bruce@datascience.aot.com,Female,Gold,Bachelor Degree,$375.87,"$1,995.05",Honolulu,HI
1467,Bobby,Bullene,Bobby.Bullene@datascience.aot.com,Male,Gold,PhD,$172.99,"$1,460.81",,
1468,Ethelred,Allaker,Ethelred.Allaker@datascience.aot.com,Male,Gold,High School Diploma,$354.57,"$3,202.22",New Orleans,LA
1469,Joann,Seabert,Joann.Seabert@datascience.aot.com,Female,None,Some College,$318.67,"$1,282.93",West Palm Beach,FL
1470,Abbot,Withey,Abbot.Withey@datascience.aot.com,Male,Platnium,Bachelor Degree,$217.80,"$3,424.43",Las Vegas,NV
1471,Daphene,Lude,Daphene.Lude@datascience.aot.com,Female,Platnium,,,,Houston,TX
1472,Bird,Brownsett,Bird.Brownsett@datascience.aot.com,Female,Silver,Master Degree,$156.36,"$4,128.87",Salt Lake City,UT
1473,Thibaut,Kinforth,Thibaut.Kinforth@datascience.aot.com,Male,Gold,Bachelor Degree,$231.41,"$1,892.53",,
1474,Sylvan,Whysall,Sylvan.Whysall@datascience.aot.com,Genderfluid,Gold,PhD,$197.09,"$1,340.89",Reno,NV
1475,Chantal,Kirvell,Chantal.Kirvell@datascience.aot.com,Female,Silver,Some College,$320.37,"$4,310.09",Wichita,KS
1476,Calla,Luther,Calla.Luther@datascience.aot.com,Female,None,Master Degree,$220.42,"$2,655.53",Philadelphia,PA
1477,Elia,Domoni,Elia.Domoni@datascience.aot.com,Male,None,PhD,$385.81,"$2,698.99",Springfield,MO
1478,Lucienne,Petz,Lucienne.Petz@datascience.aot.com,Female,Silver,Bachelor Degree,$314.64,"$1,503.64",Philadelphia,PA
1479,Margie,Mechell,Margie.Mechell@datascience.aot.com,Female,Platnium,Bachelor Degree,$325.12,"$3,121.73",Madison,WI
1480,Lura,Connor,Lura.Connor@datascience.aot.com,Female,Gold,Bachelor Degree,$308.91,"$4,091.79",Lehigh Acres,FL
1481,Kean,Jolin,Kean.Jolin@datascience.aot.com,Male,Platnium,PhD,$269.58,"$3,699.15",Toledo,OH
1482,Lester,Pinfold,Lester.Pinfold@datascience.aot.com,Male,Gold,PhD,$208.86,"$2,179.27",Los Angeles,CA
1483,Blanch,Bowland,Blanch.Bowland@datascience.aot.com,Female,None,PhD,$306.43,"$3,849.89",,
1484,Harrie,Chisnell,Harrie.Chisnell@datascience.aot.com,Female,Gold,Some College,$157.55,"$3,132.95",Chicago,IL
1485,Kenn,Giacomozzo,Kenn.Giacomozzo@datascience.aot.com,Male,Gold,Some College,$399.09,"$2,160.29",Miami,FL
1486,Orelle,Manhare,Orelle.Manhare@datascience.aot.com,Female,Silver,PhD,$318.17,"$4,524.33",Peoria,AZ
1487,Matilda,Diggens,Matilda.Diggens@datascience.aot.com,Female,Platnium,PhD,$177.85,$478.86,Fresno,CA
1488,Jodi,Hess,Jodi.Hess@datascience.aot.com,Male,Gold,PhD,$225.88,"$3,422.89",Dallas,TX
1489,Eben,Spittall,Eben.Spittall@datascience.aot.com,Bigender,Gold,Bachelor Degree,$352.99,"$2,606.54",Cincinnati,OH
1490,Dean,Argente,Dean.Argente@datascience.aot.com,Male,None,Master Degree,$384.53,"$1,324.78",Pompano Beach,FL
1491,Kassey,Burhill,Kassey.Burhill@datascience.aot.com,Bigender,None,Bachelor Degree,$158.52,"$3,035.07",Fairfield,CT
1492,April,Willcocks,April.Willcocks@datascience.aot.com,Female,None,Some College,$363.11,"$1,653.05",,
1493,Frederico,Halahan,Frederico.Halahan@datascience.aot.com,Bigender,Silver,Some College,$194.61,"$4,472.25",Largo,FL
1494,Allin,Pennacci,Allin.Pennacci@datascience.aot.com,Male,Platnium,Master Degree,$346.84,"$4,507.08",Pasadena,CA
1495,Kaylil,Golson,Kaylil.Golson@datascience.aot.com,Female,Platnium,,,,,
1496,Ferdy,Harrad,Ferdy.Harrad@datascience.aot.com,Male,Silver,Master Degree,$286.85,"$2,675.50",New Orleans,LA
1497,Vanya,Caulket,Vanya.Caulket@datascience.aot.com,Female,Gold,PhD,$151.97,"$1,287.34",Colorado Springs,CO
1498,Emalee,Folke,Emalee.Folke@datascience.aot.com,Agender,None,High School Diploma,$337.59,"$2,379.43",Lake Charles,LA
